indicator,threshold,horizon_days,hit_rate,avg_return,baseline_hit_rate,baseline_avg_return,edge,n_signals,p_value
Williams_R,-85.0,10,0.5751187084520418,0.004528409532792795,0.5796920090916056,0.011146125226309578,-0.004573300639563738,5265,0.00035871074141021327
Williams_R,-90.0,1,0.5582219798200163,0.004922543849430712,0.5192285020395652,0.000791682532840533,0.03899347778045115,3667,3.859542720600332e-06
Williams_R,-90.0,3,0.5306513409961686,0.002655734917138125,0.5456771923150086,0.003279998884401492,-0.015025851318839933,3654,0.6524866942485744
Williams_R,-90.0,5,0.555067289206262,0.003406454964758267,0.5584997961679576,0.005479688814976905,-0.003432506961695614,3641,0.23578202487471456
Williams_R,-90.0,10,0.57039510294936,0.0021518396364752458,0.5799206426961889,0.011084480994005734,-0.009525539746828904,3594,0.00015274344096680425
BB_pctB,0.05,1,0.5804676753782668,0.007346319224530026,0.5184155663655317,0.0007010405348906407,0.06205210901273517,2908,1.0022964459327838e-09
BB_pctB,0.05,3,0.5363417154667586,-0.00015809330770194058,0.5450276823883944,0.0034598694919492274,-0.008685966921635813,2903,0.020340338653057233
BB_pctB,0.05,5,0.5596266851019702,-0.0010304832751521391,0.5581285778227991,0.005745543921295011,0.0014981072791711014,2893,0.0009316617095394613
BB_pctB,0.05,10,0.5644879412792729,-0.005510736744125753,0.5801592839440822,0.011454419275323069,-0.015671342664809296,2861,4.471629417540488e-09
BB_pctB,0.1,1,0.5584887381932672,0.003219153315644587,0.5187727955374383,0.0009138509179209462,0.039715942655828895,4129,0.012677429120570844
BB_pctB,0.1,3,0.5378824672170957,-0.0005683083148790385,0.5451288709367186,0.00360617383415762,-0.007246403719622929,4118,0.0023289463478403413
BB_pctB,0.1,5,0.5611124664552329,-0.0014570592264536622,0.5579371044783357,0.005986079857655126,0.003175361976897273,4099,3.1114755151927305e-05
BB_pctB,0.1,10,0.5642804062422591,-0.005907910366670825,0.5806363748916678,0.011988142523882837,-0.016355968649408692,4037,1.1876428778020538e-13
